suite,panel,seed,window,net_pct,sharpe,mdd_pct
40isl,set1,51,2022-24,10.21600350533087,0.23417152760975884,14.525207650290605
40isl,set1,51,2020-24,35.041848448806604,0.44805711290964606,19.30695758365931
40isl,set2,42,2020,24.223875607270465,0.9871062832442137,28.58954398591347
40isl,set2,42,2021,-4.928275619121114,-0.34583750696361804,20.48997872849135
40isl,set2,42,2022,5.71152383172767,0.34863986445247547,16.282216755857704
40isl,set2,42,2023,8.256009666110327,0.614777006839103,10.019078619837336
40isl,set2,42,2024,13.226861924164563,1.1746418471649411,5.374659975779168
40isl,set2,42,2022-24,26.41043362628465,0.628750726600959,16.282216755857704
40isl,set2,42,2020-24,54.89990874227002,0.6599884488820484,28.58954398591347
40isl,set2,43,2020,19.473312639204508,0.7192032435832955,28.69351359932369
40isl,set2,43,2021,23.41725350057665,1.657665313855256,11.324581621391017
40isl,set2,43,2022,14.909669646718315,0.9105605122479961,10.98198425464075
40isl,set2,43,2023,11.499283847173873,0.8132419543269093,13.84795044351019
40isl,set2,43,2024,13.589551927531717,1.175597621016344,8.05581376620183
40isl,set2,43,2022-24,38.77005194369573,0.9113776255871451,15.310612355771768
